Index,User_ID,Content,IP
31,幻夜灵喵丿灬灵儿,准高二看的很舒服 自学了导数之后就来搜微积分 感觉这位教授讲的非常浅显 甚至不需要导数知识也能看懂 太棒了 根本停不下来,广东
32,深蓝B,怎么老是被举报[辣眼睛],四川
33,一只Edge呀,为什么总有弹幕喜欢暴露自己的年龄 这点优越感只能从网上获得么[呲牙][热],浙江
34,鹿鸣曲委员,发生了啥[疑惑][疑惑]这不是那位线代的老爷子,湖南
35,取名大师BObZ,高中毕业的暑假能干嘛？学车我爸不让，旅游不去，手机没买，电话卡也没有，一天到晚还得听着我爸骂骂咧咧，考前有多照顾考完就多冷眼相待,浙江
36,ddxdai007,Highlights of Calculus Big Picture of Calculus Calculus Relates Function (1) ...,浙江
37,吊吊不吊,一阶导数为零的点就是极值点，最大值或者最小值 二阶导数为零的点就是转折点，凹凸函数的转折点,Unknown IP
38,西工大第一ikun,在线求笔记和配套书籍，边学英语和数学真的好爽,陕西
39,蛋饺香香,亖连了！,湖北
40,账号已注销,宝藏视频，高数不愁,湖南
41,lazystranger,现在还有笔记嘛[委屈],山东
42,觉性常自在,大佬，求笔记，一个工作党又来重新学高数啦，这位老教授讲的确实不错,浙江
43,醉梦秋华,已三连，求笔记和配套书籍！[热词系列_吹爆],江苏
44,账号已注销,宝，这个是全部内容嘛 我看只有微分没有积分[给心心],江苏
45,汐呵,准初三在线学习,安徽
46,六个人打智哥,我就很好奇，麻省理工的老师教学生居然不跳步骤。,四川
47,不要只停留在想法啊,我们将前人的思想堆在了学生面前，却不会告诉他们为什么会这样,贵州
48,硬核的野生技术,学习建议:找适合自己的学习资料。很多小白在安装软件后，迫切的进行学习，很多人会找入门书籍看，甚至有的人会按照书籍代码敲一遍，这是最浪费精力和智慧的一个误区。也有一部分人会找一套模糊的视频进行学习，或者找的视频清晰，却没有配套资料，这是非常浪费时间和精力的，非常不可取。其实对于小白，最需要的是先规划好自己入门要学哪方面知识，然后再去学习高清并配有详细注释代码的课程。‍ 稳扎稳打，下功夫实践。对于零基础matlab爱好者来说，入门并非难事，难的是在入门时期夯实matlab基本编程能力，而洽洽80%的伙伴因为在入门时期匆忙上阵，错失了夯实基础能力的最佳训练时期，导致在以后的matlab科研和深入细分领域研究中，感觉力不从心，所想不能实践于代码，这才是最可怕的。,山西
49,Keppa_Lamberjohn,麻麻，我觉得我的微积分有救了，我遇到一个超级牛逼的教授,山东
50,CxFyeah,除了讲的是英文，还没我们老师讲的好。。。。。,黑龙江
